,label,text
953,diabetes,I have mood changes and have difficulty concentrating. My mind feels hazy and foggy at times and it gets difficult to do even regular chores
954,diabetes,I have a feeling of tremors and muscle twitching. I have decreased sense of smell or taste and I feel fatigued. Sometimes I have a feeling of rapid hearbeat or palipatations
955,diabetes,I have rashes and skin irritations especially in the folds of the skin. There is also very slow healing of any cuts and bruises I have on my skin
956,diabetes,I have a frequent need to urinate and often have these uncontrollable urges. I feel dizzy and often confused. I have also been loss of visuals
957,diabetes,I have difficulty breathing especially during physical activity. I have unusual sweating and flushing. I frequently get yeast infections
958,diabetes,I have persistent dry cough. My infections dont seem to be healing and I have palpitations. I also have this problem of sore throat that does seem to go away
959,diabetes,"I'm drinking more water and urinating more frequently. My throat and mouth are frequently dry. Recently, my appetite and hunger have both grown."
960,diabetes,"My vision is foggy, and it seems to be growing worse. I'm constantly feeling worn out and exhausted. Additionally, I occasionally have severe lightheadedness and dizziness."
961,diabetes,My throat and mouth are dry. I've also been feeling more hungry and more hungry. But sometimes I do feel quite exhausted.
962,diabetes,I have a sluggish wound and reduced healing rate. My hands and feet are both numb and have this tingling sensation.
963,diabetes,"I struggle to focus and have emotional swings. At times, my head seems cloudy and foggy, making it challenging for me to do even simple tasks."
964,diabetes,I feel my muscles trembling and shaking. I feel worn out and my senses of taste and smell have diminished. Sometimes I have palpitations or a quick heartbeat.
965,diabetes,"I experience skin irritations and rashes, especially in my skin's creases. Any wounds and bruises I have on my skin also heal quite slowly."
966,diabetes,I frequently feel the want to urinate and frequently have these strong cravings. I frequently feel woozy and bewildered. I've also had sight loss.
967,diabetes,"I have trouble breathing, especially when exercising. I'm flushed and sweating in an unexpected way. I have yeast infections a lot."
968,diabetes,"I have a chronic dry cough. I have palpitations and my infections don't appear to be getting better. I also have a painful throat issue, although it does seem to go away."
969,diabetes,Both my water intake and frequency of urination have increased. My mouth and throat regularly feel dry. My appetite and hunger have both increased recently.
970,diabetes,"I have blurry vision, and it seems to be getting worse. I'm continuously fatigued and worn out. I also occasionally have acute lightheadedness and vertigo."
971,diabetes,"My mouth and throat are dry. Additionally, I've been growing increasingly hungry. But on occasion, I do feel rather worn out."
972,diabetes,My wound is healing slowly and at a slower rate. My hands and feet are numb and tingling at the same time.
973,diabetes,"I have trouble focusing, and my emotions fluctuate. My brain might seem murky and foggy at times, making it difficult for me to complete even straightforward chores."
974,diabetes,"My body is shaking and trembling. My senses of taste and smell have gotten weaker, and I feel exhausted. I occasionally have palpitations or a rapid pulse."
975,diabetes,"I have rashes and skin irritations, especially in the crevices of my skin. My skin bruises and cuts also take a long time to heal."
976,diabetes,I often feel the want to urinate and experience these intense desires. I often feel dizzy and confused. I also lost my sight.
977,diabetes,"I have respiratory issues, especially when doing out. Unexpectedly, I'm sweating and flushed. I frequently have yeast infections and urinary tract infections"
978,diabetes,"I constantly have a dry cough. My infections don't seem to be healing, and I have palpitations. My throat hurts occasionally, but it does appear to get better."
979,diabetes,"I've been drinking more water and urinating more frequently. My throat and mouth frequently feel dry. Recently, both my hunger and appetite have grown."
980,diabetes,"My vision is foggy, and it appears to be growing worse. I feel exhausted and worn out all the time. I also have severe dizziness and lightheadedness on occasion."
981,diabetes,"My throat and mouth are dry. I've also been getting hungry more and more. I do, however, occasionally feel rather exhausted."
982,diabetes,My wound is recovering more slowly now. Both my hands and feet are tingling and going numb. I feel very weak
983,diabetes,"My emotions change, and I have difficulties focusing. At times, my mind might be cloudy and hazy, making it challenging for me to do even simple tasks."
984,diabetes,"My entire body is trembling and shaky. I've lost my ability to taste and smell, and I'm worn out. I sometimes get a racing heart or palpitations."
985,diabetes,"I get skin irritations and rashes, especially in my skin's crevices. Cuts and bruises on my skin also take a while to heal."
986,diabetes,"I frequently feel the want to urinate and have these strong cravings. I get woozy and disoriented a lot. Moreover, I have lost my vision considerably"
987,diabetes,"I have breathing problems, especially when I'm outside. I'm suddenly flushed and perspiring. I experience yeast infections and urinary tract infections rather regularly."
